,Unnamed: 0,country_or_area,commodity_transaction,year,unit,quantity,category,commodity,transaction,wide_category
367644,1188741,Italy,Electricity - total wind production,1998,"Kilowatt-hours, million",231.0,wind_electricity,Electricity,total wind production,Green
367645,1188742,Italy,Electricity - total wind production,1997,"Kilowatt-hours, million",118.0,wind_electricity,Electricity,total wind production,Green
367646,1188743,Italy,Electricity - total wind production,1996,"Kilowatt-hours, million",33.0,wind_electricity,Electricity,total wind production,Green
367647,1188744,Italy,Electricity - total wind production,1995,"Kilowatt-hours, million",9.0,wind_electricity,Electricity,total wind production,Green
367648,1188745,Italy,Electricity - total wind production,1994,"Kilowatt-hours, million",7.0,wind_electricity,Electricity,total wind production,Green
367649,1188746,Italy,Electricity - total wind production,1993,"Kilowatt-hours, million",4.0,wind_electricity,Electricity,total wind production,Green
367650,1188747,Italy,Electricity - total wind production,1992,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367651,1188748,Italy,Electricity - total wind production,1991,"Kilowatt-hours, million",3.0,wind_electricity,Electricity,total wind production,Green
367652,1188749,Italy,Electricity - total wind production,1990,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367653,1188832,Latvia,Electricity - total wind production,2014,"Kilowatt-hours, million",141.0,wind_electricity,Electricity,total wind production,Green
367654,1188833,Latvia,Electricity - total wind production,2013,"Kilowatt-hours, million",120.0,wind_electricity,Electricity,total wind production,Green
367655,1188834,Latvia,Electricity - total wind production,2012,"Kilowatt-hours, million",114.0,wind_electricity,Electricity,total wind production,Green
367656,1188835,Latvia,Electricity - total wind production,2011,"Kilowatt-hours, million",71.0,wind_electricity,Electricity,total wind production,Green
367657,1188836,Latvia,Electricity - total wind production,2010,"Kilowatt-hours, million",49.0,wind_electricity,Electricity,total wind production,Green
367658,1188837,Latvia,Electricity - total wind production,2009,"Kilowatt-hours, million",50.0,wind_electricity,Electricity,total wind production,Green
367659,1188838,Latvia,Electricity - total wind production,2008,"Kilowatt-hours, million",59.0,wind_electricity,Electricity,total wind production,Green
367660,1188839,Latvia,Electricity - total wind production,2007,"Kilowatt-hours, million",53.0,wind_electricity,Electricity,total wind production,Green
367661,1188840,Latvia,Electricity - total wind production,2006,"Kilowatt-hours, million",46.0,wind_electricity,Electricity,total wind production,Green
367662,1188841,Latvia,Electricity - total wind production,2005,"Kilowatt-hours, million",47.0,wind_electricity,Electricity,total wind production,Green
367663,1188842,Latvia,Electricity - total wind production,2004,"Kilowatt-hours, million",49.0,wind_electricity,Electricity,total wind production,Green
367664,1188843,Latvia,Electricity - total wind production,2003,"Kilowatt-hours, million",48.0,wind_electricity,Electricity,total wind production,Green
367665,1188844,Latvia,Electricity - total wind production,2002,"Kilowatt-hours, million",11.0,wind_electricity,Electricity,total wind production,Green
367666,1188845,Latvia,Electricity - total wind production,2001,"Kilowatt-hours, million",3.0,wind_electricity,Electricity,total wind production,Green
367667,1188846,Latvia,Electricity - total wind production,2000,"Kilowatt-hours, million",4.0,wind_electricity,Electricity,total wind production,Green
367668,1188847,Latvia,Electricity - total wind production,1999,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367669,1188848,Latvia,Electricity - total wind production,1998,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367670,1188849,Latvia,Electricity - total wind production,1997,"Kilowatt-hours, million",1.0,wind_electricity,Electricity,total wind production,Green
367671,1188850,Latvia,Electricity - total wind production,1996,"Kilowatt-hours, million",1.0,wind_electricity,Electricity,total wind production,Green
367672,1188851,Lithuania,Electricity - total wind production,2014,"Kilowatt-hours, million",639.0,wind_electricity,Electricity,total wind production,Green
367673,1188852,Lithuania,Electricity - total wind production,2013,"Kilowatt-hours, million",603.0,wind_electricity,Electricity,total wind production,Green
367674,1188853,Lithuania,Electricity - total wind production,2012,"Kilowatt-hours, million",540.0,wind_electricity,Electricity,total wind production,Green
367675,1188854,Lithuania,Electricity - total wind production,2011,"Kilowatt-hours, million",475.0,wind_electricity,Electricity,total wind production,Green
367676,1188855,Lithuania,Electricity - total wind production,2010,"Kilowatt-hours, million",224.0,wind_electricity,Electricity,total wind production,Green
367677,1188856,Lithuania,Electricity - total wind production,2009,"Kilowatt-hours, million",158.0,wind_electricity,Electricity,total wind production,Green
367678,1188857,Lithuania,Electricity - total wind production,2008,"Kilowatt-hours, million",131.0,wind_electricity,Electricity,total wind production,Green
367679,1188858,Lithuania,Electricity - total wind production,2007,"Kilowatt-hours, million",106.0,wind_electricity,Electricity,total wind production,Green
367680,1188859,Lithuania,Electricity - total wind production,2006,"Kilowatt-hours, million",14.0,wind_electricity,Electricity,total wind production,Green
367681,1188860,Lithuania,Electricity - total wind production,2005,"Kilowatt-hours, million",2.0,wind_electricity,Electricity,total wind production,Green
367682,1188861,Lithuania,Electricity - total wind production,2004,"Kilowatt-hours, million",1.0,wind_electricity,Electricity,total wind production,Green
367683,1188862,Lithuania,Electricity - total wind production,2003,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367684,1188863,Lithuania,Electricity - total wind production,2002,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367685,1188864,Lithuania,Electricity - total wind production,2001,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367686,1188865,Lithuania,Electricity - total wind production,2000,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367687,1188866,Lithuania,Electricity - total wind production,1999,"Kilowatt-hours, million",0.0,wind_electricity,Electricity,total wind production,Green
367688,1188867,Luxembourg,Electricity - total wind production,2014,"Kilowatt-hours, million",80.0,wind_electricity,Electricity,total wind production,Green
367689,1188868,Luxembourg,Electricity - total wind production,2013,"Kilowatt-hours, million",83.0,wind_electricity,Electricity,total wind production,Green
367690,1188869,Luxembourg,Electricity - total wind production,2012,"Kilowatt-hours, million",77.0,wind_electricity,Electricity,total wind production,Green
367691,1188870,Luxembourg,Electricity - total wind production,2011,"Kilowatt-hours, million",64.0,wind_electricity,Electricity,total wind production,Green
367692,1188871,Luxembourg,Electricity - total wind production,2010,"Kilowatt-hours, million",55.0,wind_electricity,Electricity,total wind production,Green
367693,1188872,Luxembourg,Electricity - total wind production,2009,"Kilowatt-hours, million",63.0,wind_electricity,Electricity,total wind production,Green
367694,1188873,Luxembourg,Electricity - total wind production,2008,"Kilowatt-hours, million",61.0,wind_electricity,Electricity,total wind production,Green
367695,1188874,Luxembourg,Electricity - total wind production,2007,"Kilowatt-hours, million",64.0,wind_electricity,Electricity,total wind production,Green
367696,1188875,Luxembourg,Electricity - total wind production,2006,"Kilowatt-hours, million",58.0,wind_electricity,Electricity,total wind production,Green
367697,1188876,Luxembourg,Electricity - total wind production,2005,"Kilowatt-hours, million",52.0,wind_electricity,Electricity,total wind production,Green
367698,1188877,Luxembourg,Electricity - total wind production,2004,"Kilowatt-hours, million",39.0,wind_electricity,Electricity,total wind production,Green
367699,1188878,Luxembourg,Electricity - total wind production,2003,"Kilowatt-hours, million",26.0,wind_electricity,Electricity,total wind production,Green
367700,1188879,Luxembourg,Electricity - total wind production,2002,"Kilowatt-hours, million",24.0,wind_electricity,Electricity,total wind production,Green
367701,1188880,Luxembourg,Electricity - total wind production,2001,"Kilowatt-hours, million",24.0,wind_electricity,Electricity,total wind production,Green
367702,1188881,Luxembourg,Electricity - total wind production,2000,"Kilowatt-hours, million",27.0,wind_electricity,Electricity,total wind production,Green
367703,1188882,Luxembourg,Electricity - total wind production,1999,"Kilowatt-hours, million",18.0,wind_electricity,Electricity,total wind production,Green
367704,1188883,Luxembourg,Electricity - total wind production,1998,"Kilowatt-hours, million",11.0,wind_electricity,Electricity,total wind production,Green
367705,1188884,Luxembourg,Electricity - total wind production,1997,"Kilowatt-hours, million",3.0,wind_electricity,Electricity,total wind production,Green
367706,1188948,Netherlands,Electricity - total wind production,2014,"Kilowatt-hours, million",5797.0,wind_electricity,Electricity,total wind production,Green
367707,1188949,Netherlands,Electricity - total wind production,2013,"Kilowatt-hours, million",5627.0,wind_electricity,Electricity,total wind production,Green
367708,1188950,Netherlands,Electricity - total wind production,2012,"Kilowatt-hours, million",4981.0,wind_electricity,Electricity,total wind production,Green
367709,1188951,Netherlands,Electricity - total wind production,2011,"Kilowatt-hours, million",5101.0,wind_electricity,Electricity,total wind production,Green
367710,1188952,Netherlands,Electricity - total wind production,2010,"Kilowatt-hours, million",3994.0,wind_electricity,Electricity,total wind production,Green
367711,1188953,Netherlands,Electricity - total wind production,2009,"Kilowatt-hours, million",4581.0,wind_electricity,Electricity,total wind production,Green
